ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line,ball_destination,shot_name
18.3," Rasikh Salam to Pant, 2 runs, slower and wide of off, Pant slaps it down the ground, no timing on the shot and Rahul Tewatia comes back with some discomfort ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Rasikh Salam,2,0,,wide,,
18.2," Rasikh Salam to Rahul Tewatia, 1 run, low-full on the stumps and Rahul Tewatia knocks it down to long-off ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Rahul Tewatia, Rasikh Salam,1,0,Full,stump line,long-off,
18.1," Rasikh Salam to Pant, 1 run, pumps it down the ground for a single ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Rasikh Salam,1,0,,,,
17.6," Bumrah to Pant, 1 run, fuller and on the stumps, Pant works it to the on-side, wanted to comeback for a double but decides against it ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Bumrah,1,0,Full,stump line,,
17.5," Bumrah to Pant, FOUR, fifty for Pant. One of the better T20 knocks you would see. It was a back of a length delivery on the body, Pant gets behind it and half-pulls it wide of deep mid-wicket for a boundary ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Bumrah,4,0,Back of Length,wide,mid-wicket,pull shot
17.4," Bumrah to Pant, no run, now, a wild swing from Pant, misses it totally ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Bumrah,0,0,,,,beaten
17.3," Bumrah to Pant, SIX, wow! Pant is on a roll here. Not many batsmen in the world can dispatch Bumrah for a six when he nails the yorker but Pant can!  It was very full and was on the stumps, Pant goes deep in the crease and unleashes the half-helicoper shot over deep square leg for a maximum. Shot of the evening!  ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Bumrah,6,0,yorker,stump line,deep square,
17.2," Bumrah to Axar, out Caught by Rasikh Salam!! In the air and taken. Bumrah strikes back! It was banged in on a short of length, was on the face of Axar. He attempts a cheeky upper cut and finds third man where the 17-year-old Salam takes it easily. Axar c Rasikh Salam b Bumrah 4(2) [4s-1] ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Axar, Bumrah,out,out,Short,,third man,late cut
17.1," Bumrah to Axar, FOUR, Axar joins the party too. First off his firts ball. There was width on this delivery and Axar cuts it over backward point and wide of third man for a boundary ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Axar, Bumrah,4,0,,wide,backward point,Cut
16.6,"McClenaghan to Pant, FOUR, another boundary for Pant. In no time, he has moved to 41. It was short and was on the body, Pant somehow manages to pull it fine of fine-leg for a boundary. It looked extremely clumsy but got four runs for it",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant,McClenaghan,4,0,Short,,,pull shot
16.5," McClenaghan to K Paul, out Caught by de Kock!! Paul's debut wasn't that fruiful. And McClenaghan has his third. He is a wicket-machine for the Mumbai Indians in the IPL. It was banged in half way down the track and was going across the right-hander, it climbs onto K Paul who attempts a pull shot. Only manages to top-edge it and it goes back to QDK who takes it with utmost ease. K Paul c de Kock b McClenaghan 3(5) ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,K Paul, McClenaghan,out,out,,,,edge
16.4," McClenaghan to Pant, 1 run, low full-toss on the stumps, Pant was early on the shot and mishits it to deep mid-wicket ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, McClenaghan,1,0,Full toss,stump line,mid-wicket,
16.3," McClenaghan to Pant, FOUR, it takes some talent to hit that high full-toss for a boundary. And Pant indeed has that. Not the most elegantly but it surely was effective. It was a full-toss on the stumps, Pant stays in the crease and pumps it wide of long-off for a boundary ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, McClenaghan,4,0,Full toss,stump line,long-off,
16.2," McClenaghan to K Paul, 1 run, short again and Paul pulls it wide of deep mid-wicket ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,K Paul, McClenaghan,1,0,Short,wide,mid-wicket,pull shot
16.1," McClenaghan to K Paul, 2 runs, back of a length delivery on the stumps, Paul moves back, makes room and cuts it wide of sweeper cover ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,K Paul, McClenaghan,2,0,Back of Length,stump line,sweeper,cut shot
15.6," Hardik Pandya to Pant, SIX, this is Pant at his very best. He has taken Hardik Pandya apart. Stays put in the crease and slams the pull shot over deep mid-wicket. Lot of wrist work in that shot ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Hardik Pandya,6,0,,,mid-wicket,pull shot
15.5," Hardik Pandya to Pant, FOUR, just to tell people that he can hit it over the off-side too. It was a slower one wide of off, Pant delays his bat swing just a little bit and powers it wide of long-off for a boundary ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Hardik Pandya,4,0,,wide,off-side,
15.4," Hardik Pandya to Pant, SIX, this wild heave from Pant is becoming a trademark shot for him. It was short and wide of off, Pant clears his front leg and hoicks it over deep mid-wicket for a maximum ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,Pant, Hardik Pandya,6,0,Short,wide,mid-wicket,
15.3," Hardik Pandya to K Paul, leg byes, 1 run, walks towards the off-side, Hardik Pandya throws it down the leg-side and Paul misses the flick. It hits his pads and deflects to the on-side. Rishabh is back on strike ",1st Inns,3rd,Mumbai Indians,Delhi Capitals,"Mumbai Indians (Playing XI): Rohit Sharma(c), Quinton de Kock(w), Suryakumar Yadav, Krunal Pandya, Yuvraj Singh, Kieron Pollard, Hardik Pandya, Ben Cutting, Mitchell McClenaghan, Rasikh Salam, Jasprit Bumrah","Delhi Capitals (Playing XI): Shikhar Dhawan, Prithvi Shaw, Shreyas Iyer(c), Rishabh Pant(w), Colin Ingram, Keemo Paul, Axar Patel, Rahul Tewatia, Kagiso Rabada, Trent Boult, Ishant Sharma",,,IPL,2019,"Wankhede Stadium,Mumbai","Mar 24,2019",Mumbai Indians have won the toss and have opted to field,Delhi Capitals won by 37 runs,Rishabh Pant,MI,field,DC,MI,K Paul, Hardik Pandya,byes,1,,,off-side,beaten
