ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,winner,player_of_the_match,toss_winner,toss_choosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length,ball_line
18.2," Siraj to Rahul Tewatia, no run, simple short of length delivery and Tewatia doesn't seem to have an answer if you cramp him with that ball when he's already moved across the stumps. Defended into the pitch ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Siraj,0,0,Short,
18.2," Siraj to Rahul Tewatia, wide, too wide of off. Siraj trying to take it out of Tewatia's hitting range ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Siraj,wide,1,,wide
18.1," Siraj to Rahul Tewatia, no run, slower delivery outside off stump, Tewatia mistimes it towards wide mid-off ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Siraj,0,0,,off side
17.6," Jamieson to Chris Morris, SIX, misses the yorker and Morris tees off. He's a golfer. There's a reason why he plays a lot of golf he said the other day and this is precisely why, to tonk the ball if the bowler missed his mark and Jamieson did miss by a mile. Wanted the yorker, but sent a full toss and Morris accepted the gift ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Chris Morris, Jamieson,6,0,yorker,
17.5," Jamieson to Chris Morris, no run, toe-end of the bat and rolls to mid-off. This is such good bowling at the death ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Chris Morris, Jamieson,0,0,Good,
17.5," Jamieson to Chris Morris, wide, wide again, this time for bounce. Jamieson goes ""ooooooohh"". He thought he bowled a clever short slower ball but the ump didn't like the height on that ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Chris Morris, Jamieson,wide,1,Short,wide
17.5," Jamieson to Chris Morris, wide, goes for the wide yorker, Morris swings and misses. Tells himself he should have hit that wide of point. Jamieson looks back to see the ump call a wide ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Chris Morris, Jamieson,wide,1,yorker,wide
17.4," Jamieson to Rahul Tewatia, 1 run, lovely yorker on the leg stump, Tewatia knocks it to deep mid-wicket ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Jamieson,1,0,yorker,stump line
17.3," Jamieson to Rahul Tewatia, 2 runs, in the airrrr, just out of Washi's outstretched arms at extra-cover. Tewatia sliced this lofted drive, he wanted to go over mid-off but the bat turned in his hands. Luckily there was no one in the deep to swoop in, Washi ran back and it's never easy running back. Jamieson wanted that to be grabbed ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Jamieson,2,0,,
17.2," Jamieson to Rahul Tewatia, no run, very well bowled back of a length delivery. Tewatia was lining up to slog over mid-wicket but Jamieson wisely cramped him for room by bowling into the body. Just blocked to the left of the bowler ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Jamieson,0,0,Back of Length,
17.1," Jamieson to Chris Morris, 1 run, slower full delivery, Morris digs it out to cover ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Chris Morris, Jamieson,1,0,Full,
16.6," Harshal Patel to Rahul Tewatia, FOUR, oh ho ho ho! The range of shots this lad has. This will make you smile even if you were the bowler. It's a low full toss outside off stump, normally you would see batsman hit that over cover, but Tewatia so wisely slices it with an open bat face. It looks as if he's going over cover, but that bat face meant he was hitting behind point. Clever. He enjoyed that. Tells in the smile ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Harshal Patel,4,0,Full,off side
16.5," Harshal Patel to Rahul Tewatia, no run, oh he picked this slower delivery and smashed the drive, but hit it straight to cover ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Harshal Patel,0,0,,
16.4," Harshal Patel to Chris Morris, 1 run, lovely control on the yorker again, gold stuff from Harshal Patel. Morris can only dig it out to cover ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Chris Morris, Harshal Patel,1,0,yorker,
16.3," Harshal Patel to Rahul Tewatia, 1 run, another top yorker. At the base of off stump this time, Tewatia sends it to cover ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Harshal Patel,1,0,yorker,off side
16.2," Harshal Patel to Chris Morris, 1 run, very good inswinging yorker, Morris does well to work it to deep mid-wicket by taking his foot off the way ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Chris Morris, Harshal Patel,1,0,Good,
16.2," Harshal Patel to Chris Morris, wide, tries another slower ball but loses grip and bowls down leg ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Chris Morris, Harshal Patel,wide,1,,wide
16.1," Harshal Patel to Rahul Tewatia, 1 run, excellent slower delivery. Tewatia almost deceived, manages to tap it to extra-cover. Throw not collected by the bowler but there is back up ",1st Inns,16t,Royal Challengers Bangalore,Rajasthan Royals,"Royal Challengers Bangalore (Playing XI): Virat Kohli(c), Devdutt Padikkal, Shahbaz Ahmed, Glenn Maxwell, AB de Villiers(w), Washington Sundar, Kyle Jamieson, Kane Richardson, Harshal Patel, Mohammed Siraj, Yuzvendra Chahal","Rajasthan Royals (Playing XI): Jos Buttler, Manan Vohra, Sanju Samson(w/c), Shivam Dube, David Miller, Riyan Parag, Rahul Tewatia, Chris Morris, Shreyas Gopal, Chetan Sakariya, Mustafizur Rahman",,,IPL,2021,"Wankhede Stadium,Mumbai","Apr 22,2021",Royal Challengers Bangalore have won the toss and have opted to field,Royal Challengers Bangalore won by 10 wkts,Devdutt Padikkal,RCB,field,RR,RCB,Rahul Tewatia, Harshal Patel,1,0,,
