ball,Commentary Text,innings,match_no,team_a,team_b,team_a_11,team_b_11,team_a_subs,team_b_subs,series,season,venue,date,toss,win,man_of_the_match,Toss_winner,toss_chosen,batting_team,bowling_team,Batsman,Bowler,runs,extra,ball_length
18.3," Thakur to Pooran, out Caught by Venkatesh Iyer!! Thakur persists with his plan and ultimately wins the battle. It's full and wide once again, Pooran looks to repeat the dose - by staying low and carving with an open bat face. Doesn't get the desired connection and picks out Venky Iyer at deep backward point. That's the 5th time Thakur has dismissed Pooran in 18 balls in T20 cricket. Pooran c Venkatesh Iyer b Thakur 58(30) [4s-4 6s-5] ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Pooran, Thakur,out,out,Full
18.2," Thakur to Pooran, SIX, that is the shot of the night from Nicholas Pooran! Might have been a wide had he left that alone, but not to be. Full and well wide of off, Pooran stays low and slices the lofty drive over the deep backward point fence... ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Pooran, Thakur,6,0,Full
18.1," Thakur to Pooran, SIX, fifty up for Nicholas Pooran! Gets a juicy full toss outside off, he slaps it flat and sends it soaring over the sweeper cover fence for a 74-metre maximum ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Pooran, Thakur,6,0,Full
17.6," Narine to Ayush Badoni, out Caught by Thakur!! Ayush Badoni tries to go three in a row but it's Narine who has the last laugh. He bowls it wider of off making Ayush Badoni fetch the slogsweep. The length wasn't too full either which meant Badoni got a top-edge which was safely snaffled by Shardul at deep mid-wicket. Ayush Badoni c Thakur b Narine 25(21) [4s-2 6s-1] ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Ayush Badoni, Narine,out,out,Full
17.5," Narine to Ayush Badoni, SIX, Narine goes quicker and Ayush Badoni goes further! It was tad short and Ayush Badoni went down on one knee to deposit the slogsweep over Venky Iyer at long-on ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Ayush Badoni, Narine,6,0,Short
17.4," Narine to Ayush Badoni, FOUR, walks across, gets under the full delivery and thumps it off the strong bottom hand to the right of long-on. Venky Iyer tries his best but couldn't quite pull it off in the deep ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Ayush Badoni, Narine,4,0,Full
17.3," Narine to Pooran, 1 run, slower and fuller on the stumps, Pooran is happy to tap it into the off-side for a quick single ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Pooran, Narine,1,0,Full
17.2," Narine to Ayush Badoni, 1 run, too full outside off, Ayush Badoni drills the drive off the toe-end to long-off ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Ayush Badoni, Narine,1,0,Full
17.2," Narine to Ayush Badoni, wide, short and well wide of off, the keeper fumbles but short third it quick to tidy up ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Ayush Badoni, Narine,wide,1,Short
17.1," Narine to Pooran, 1 run, quicker on the pads, Pooran paddles it really fine to the left of Suyash at short fine. A slight fumble but it won't cost any extra runs ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Pooran, Narine,1,0,Short
16.6," Vaibhav Arora to Pooran, 1 run, pitched up wide of off, Pooran opens the bat face and creams the drive to the right of deep backward point ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Pooran, Vaibhav Arora,1,0,undefined
16.6," Vaibhav Arora to Pooran, wide, Vaibhav Arora opts for the bumper and this one is too high just outside off, Pooran swivels and missed out on the pull. Given wide for height... ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Pooran, Vaibhav Arora,wide,1,undefined
16.5," Vaibhav Arora to Pooran, FOUR, low full toss bowled well wide of off, Pooran throws the kitchen sink and gets it off the cue end of the bat past short third to his left... ",1st Inns,68t,Kolkata Knight Riders,Lucknow Super Giants,"Kolkata Knight Riders (Playing XI): Rahmanullah Gurbaz(w), Jason Roy, Venkatesh Iyer, Nitish Rana(c), Andre Russell, Rinku Singh, Shardul Thakur, Sunil Narine, Vaibhav Arora, Harshit Rana, Varun Chakaravarthy","Lucknow Super Giants (Playing XI): Quinton de Kock(w), Karan Sharma, Prerak Mankad, Marcus Stoinis, Nicholas Pooran, Krunal Pandya(c), Ayush Badoni, Krishnappa Gowtham, Ravi Bishnoi, Naveen-ul-Haq, Mohsin Khan","Kolkata Knight Riders Subs: Suyash Sharma, Mandeep Singh, Anukul Roy, N Jagadeesan, David Wiese","Lucknow Super Giants Subs: Kyle Mayers, Yash Thakur, Daniel Sams, Yudhvir Singh Charak, Deepak Hooda",IPL,2023,"Eden Gardens,Kolkata","May 20,2023",Kolkata Knight Riders have won the toss and have opted to field,Lucknow Super Giants won by 1 run,Nicholas Pooran,KKR,field,LSG,KKR,Pooran, Vaibhav Arora,4,0,Full
